id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
14226,0,0,2,9,10,19,17,20,11,8,8,7,1,1,0,1,1
14225,0,0,2,7,18,21,24,18,18,13,7,7,1,2,1,0,2
14220,2,0,0,2,4,11,12,9,20,11,12,9,11,15,5,8,27
14221,0,0,0,0,6,11,21,30,42,34,20,24,14,11,3,4,3
14222,0,0,1,4,22,48,29,36,9,10,4,2,2,0,0,0,0
14223,0,6,23,36,43,41,42,37,38,25,30,15,12,2,2,1,0
14224,16,4,10,20,16,13,19,8,3,2,2,0,0,0,0,0,0
14231,0,0,1,2,11,15,29,21,20,15,14,13,5,3,1,0,0
14232,0,0,4,7,23,36,48,26,12,9,6,2,0,0,0,0,0
14233,0,0,1,5,10,17,19,19,19,13,14,12,4,0,0,0,0
14229,1,0,2,6,11,16,13,14,11,10,6,4,1,2,0,0,0
14230,0,0,1,5,15,18,26,26,20,18,9,8,6,3,2,0,2
14227,0,0,1,4,7,5,7,3,2,3,0,0,0,0,0,0,0
14228,0,0,2,3,3,10,21,15,14,0,0,0,0,0,0,0,0
14240,0,0,1,15,19,27,32,31,22,9,7,5,3,0,0,0,0
14241,0,0,0,6,17,21,17,17,10,3,3,1,0,0,0,0,0
14242,0,0,1,5,10,16,25,22,23,10,12,7,1,1,1,1,2
14243,0,0,0,9,10,16,24,19,19,13,7,4,4,2,0,0,0
14244,20,6,3,14,24,24,18,20,12,7,7,1,2,0,0,0,0
14245,0,0,1,7,15,27,32,24,23,4,5,2,1,0,0,0,0
14238,0,0,2,14,18,18,15,13,9,8,3,2,0,0,0,0,0
14239,0,0,0,1,8,8,10,5,2,2,0,0,1,0,0,0,1
14234,0,0,2,17,15,18,14,12,11,7,5,2,1,0,0,0,0
14235,0,0,1,11,13,24,18,25,9,9,11,3,3,4,1,0,2
14236,0,0,0,4,16,23,21,20,16,15,11,3,3,0,0,0,0
14237,0,0,10,6,20,21,19,19,8,4,0,0,0,0,0,0,0
14257,0,0,3,15,19,28,19,11,11,6,3,3,2,1,1,0,1
14258,0,0,0,2,7,13,7,7,5,3,4,2,2,1,0,1,1
14252,0,0,0,2,9,11,17,20,32,31,19,24,17,11,7,2,9
14253,0,0,1,13,30,33,32,24,14,10,10,4,0,0,0,0,0
14254,0,0,0,4,4,10,9,8,11,5,1,0,0,2,0,0,1
14255,0,0,0,10,8,24,9,14,8,9,3,3,4,1,0,0,0
14256,0,0,3,12,29,34,32,27,12,11,6,0,0,1,0,0,0
14246,0,0,1,8,11,16,16,12,7,5,1,1,0,0,0,0,0
14247,0,0,0,5,8,20,21,16,23,9,10,3,2,0,1,0,1
14248,0,0,3,7,18,23,24,18,15,11,4,4,3,1,1,2,2
14249,0,0,0,6,23,17,26,33,16,14,8,7,2,1,0,0,2
14250,0,0,3,15,23,28,34,24,19,10,4,3,2,0,0,1,1
14251,0,0,1,9,15,28,30,30,24,11,5,7,0,0,1,0,0
14267,0,0,1,7,20,19,11,14,9,3,2,0,0,0,0,0,0
14268,0,0,0,1,3,3,3,6,3,2,1,2,0,0,0,0,0
14269,0,0,0,7,15,31,36,32,23,14,15,6,1,0,0,0,0
14263,0,0,3,15,24,30,35,20,21,9,4,0,1,1,0,2,0
14264,0,0,3,9,10,6,4,2,2,0,0,0,0,0,0,0,0
14265,0,0,4,11,13,8,5,0,0,0,0,0,0,0,0,0,0
14266,0,0,10,9,19,17,17,16,20,1,0,0,0,0,0,0,1
14259,0,0,0,3,6,7,5,8,6,4,3,2,0,0,0,0,1
14260,0,0,0,3,4,10,9,7,4,1,3,0,0,0,0,0,0
14261,0,0,1,7,20,32,27,14,11,11,1,1,3,1,0,0,0
14262,0,0,0,3,12,25,35,43,26,18,4,1,1,0,0,0,0
14279,0,0,1,3,16,25,31,29,22,19,8,4,2,3,0,0,1
14280,0,0,1,6,11,13,11,11,4,3,3,2,0,0,0,0,0
14281,0,0,1,10,7,11,14,12,14,14,10,4,2,3,2,0,14
14282,4,2,5,6,9,21,25,20,11,10,11,7,6,1,0,0,0
14283,0,0,0,2,5,9,9,17,25,30,28,28,23,16,10,7,1
14275,0,0,0,7,17,20,28,25,14,4,3,2,1,0,0,0,0
14276,0,0,4,12,13,23,26,21,21,8,5,1,1,0,0,0,0
14277,0,0,1,7,25,35,38,38,10,7,6,0,0,0,1,0,0
14278,0,0,0,3,4,10,17,17,11,10,11,1,7,0,0,0,0
14270,0,0,2,18,44,39,15,10,4,5,4,2,1,0,0,1,0
14271,0,0,2,11,23,25,24,17,12,7,7,4,2,0,0,1,2
14272,0,0,1,8,16,26,31,26,22,15,6,6,2,0,0,0,1
14273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14274,0,0,0,2,4,8,11,6,3,7,3,3,1,0,0,0,0
14295,0,0,0,2,14,18,21,31,40,32,34,22,21,17,7,3,8
14296,0,0,4,9,15,30,24,26,14,10,4,3,2,1,0,0,0
14297,0,0,3,10,25,28,27,14,10,7,2,0,1,0,0,0,0
14298,0,0,0,7,12,22,21,29,14,12,6,4,3,1,1,1,1
14299,0,0,0,17,26,24,36,27,17,3,2,0,0,0,0,0,0
14290,0,0,3,10,22,23,21,22,8,7,3,2,0,0,0,0,1
14291,0,0,0,1,6,4,5,7,5,4,3,2,1,0,0,0,1
14292,0,0,2,12,19,28,35,20,26,9,5,0,1,1,2,2,1
14293,0,0,1,11,22,30,34,26,23,13,8,3,2,1,1,0,0
14294,0,0,0,7,11,20,23,34,21,15,10,8,7,1,0,2,1
14284,0,0,2,10,25,22,24,21,12,10,4,3,0,0,0,0,0
14285,0,0,0,1,3,3,4,1,1,0,0,0,1,0,1,1,0
14286,0,0,1,5,14,25,36,23,19,17,5,9,3,2,2,1,1
14287,0,0,3,11,18,28,23,24,22,17,11,5,3,0,1,0,0
14288,0,1,4,18,37,28,33,16,16,5,4,2,0,0,0,0,0
14289,0,0,0,5,4,13,15,21,14,11,8,8,4,2,1,1,1
14308,11,4,4,10,16,12,22,18,12,7,2,5,1,0,0,0,0
14309,0,0,1,9,10,9,6,4,3,1,0,0,1,0,0,0,0
14310,0,0,1,8,13,12,16,35,11,6,7,2,1,0,1,0,1
14311,0,0,3,18,36,28,28,29,11,0,0,0,0,0,0,0,0
14304,0,0,2,5,8,6,8,5,5,4,1,1,0,0,0,0,1
14305,0,0,2,5,18,30,23,20,21,6,2,2,0,0,0,0,0
14306,0,0,0,6,12,27,29,30,28,16,6,4,2,1,0,0,0
14307,0,0,0,7,12,10,22,29,26,24,15,10,4,4,1,1,3
14300,0,0,0,0,6,12,27,32,28,24,16,13,1,0,0,0,0
14301,0,0,1,7,18,38,36,25,21,14,4,3,0,0,0,0,1
14302,0,0,0,6,9,19,29,26,19,17,11,11,4,0,0,0,0
14303,0,1,5,14,23,29,40,33,20,14,2,0,0,0,0,0,0
14319,0,0,1,3,16,17,24,14,15,6,5,2,2,1,0,1,1
14320,0,0,0,4,7,26,26,17,18,16,11,8,2,1,0,1,1
14321,0,0,4,7,26,23,30,22,17,8,5,2,2,0,0,0,1
14322,0,0,0,9,18,28,33,33,23,18,12,3,0,0,0,0,0
14314,0,0,1,4,17,11,22,13,5,1,0,0,0,0,0,0,0
14315,0,0,2,19,31,25,9,10,5,3,1,0,0,0,0,0,0
14316,0,1,1,11,18,25,33,20,16,9,5,5,1,0,0,0,0
14317,0,2,3,8,20,29,25,15,17,5,6,4,2,0,2,1,5
14318,0,1,5,4,14,17,18,25,18,8,4,5,0,1,0,0,0
14312,0,0,2,12,21,24,26,18,9,7,3,3,0,1,1,1,1
14313,0,0,2,8,16,26,24,28,16,3,0,0,0,0,0,0,0
14333,0,0,6,17,17,19,15,13,5,8,1,1,0,0,0,0,0
14334,0,0,0,7,12,31,26,17,11,8,3,1,1,0,0,0,0
14335,0,0,1,7,27,28,28,23,20,28,16,9,3,2,1,0,0
14336,0,0,1,7,10,10,24,19,22,18,9,7,6,6,2,1,3
14337,0,0,2,10,17,33,30,22,13,10,6,5,3,2,2,0,0
14338,0,0,3,13,20,31,34,35,15,3,0,0,0,0,0,0,0
14339,0,0,0,6,25,33,25,26,18,5,6,3,1,2,0,0,0
14340,0,0,1,8,13,33,36,28,26,19,5,6,1,0,0,0,0
14341,11,4,5,9,10,13,15,19,15,12,5,5,0,0,0,0,0
14328,0,0,2,13,23,18,18,15,9,4,2,0,0,0,0,0,0
14329,0,0,1,6,20,20,29,32,37,14,6,5,1,0,0,1,0
14330,0,0,2,11,24,27,19,23,15,9,9,4,1,0,0,0,0
14331,0,0,2,14,25,24,58,24,11,7,3,1,0,0,0,0,0
14332,0,0,2,5,6,16,20,16,8,3,1,0,0,0,0,0,0
14323,0,0,4,8,21,25,33,19,26,13,6,10,5,0,0,0,0
14324,2,0,2,6,14,20,27,22,20,20,18,8,5,3,1,1,1
14325,0,0,3,5,13,22,35,27,12,15,6,6,3,1,1,0,0
14326,0,0,1,11,18,24,29,27,22,18,11,3,1,1,0,0,0
14327,0,0,0,10,24,29,30,17,12,4,3,1,0,0,0,0,0
14351,0,0,0,2,8,25,25,29,43,38,37,25,22,12,9,1,9
14352,0,0,1,6,17,22,36,28,18,11,10,3,0,0,0,0,0
14353,9,1,8,14,15,10,18,13,12,26,13,1,1,0,0,0,0
14354,0,0,1,12,24,29,23,20,7,9,7,2,2,3,0,0,0
14355,0,0,0,0,4,11,25,22,24,28,20,13,0,0,0,0,0
14345,1,0,0,0,4,14,12,11,19,5,1,0,0,0,0,0,0
14346,0,0,5,14,17,22,25,16,10,4,5,2,0,0,1,0,0
14347,0,0,2,8,21,30,25,17,12,8,3,4,2,1,1,1,0
14348,0,0,1,7,7,9,6,5,3,1,2,1,1,0,0,0,0
14349,0,0,0,5,20,30,31,18,11,4,2,2,1,1,0,0,0
14350,0,0,7,24,30,23,18,16,12,2,1,1,0,0,0,0,0
14342,0,0,3,2,29,41,21,17,19,8,1,9,0,0,0,0,0
14343,0,0,5,9,27,24,19,17,20,12,7,7,0,0,0,0,0
14344,0,0,0,3,10,19,29,44,26,15,10,10,3,0,0,0,0
14370,0,0,0,4,7,9,6,4,6,4,2,0,0,0,0,0,0
14371,0,2,10,7,15,18,16,14,16,9,7,5,4,3,1,5,8
14367,0,0,1,4,6,13,23,22,29,31,25,22,17,15,9,5,8
14368,0,0,1,6,10,22,24,16,16,14,10,8,2,0,0,0,0
14369,0,0,0,13,23,33,34,27,19,15,12,7,1,0,0,0,0
14356,0,0,1,2,6,7,13,27,25,27,37,19,18,10,2,0,0
14357,0,0,1,1,2,6,5,5,5,3,1,0,0,0,0,0,2
14358,0,0,2,8,17,26,27,16,17,5,3,3,1,0,0,0,0
14359,0,1,1,4,22,14,22,27,12,14,8,4,4,2,0,1,1
14360,0,0,2,9,11,24,29,16,12,8,3,1,1,1,0,0,1
14361,0,0,4,21,22,24,19,20,23,9,10,5,4,2,1,0,2
14362,0,0,2,6,15,24,21,22,12,8,4,2,0,1,0,0,1
14363,0,0,1,5,8,25,24,18,16,10,2,4,1,1,0,0,0
14364,0,0,2,5,12,18,15,15,8,7,3,1,3,1,2,0,0
14365,0,0,3,12,23,20,9,6,2,2,0,0,0,0,0,0,0
14366,0,1,1,8,10,10,8,6,3,0,1,0,1,0,0,0,0
14381,0,1,5,12,15,18,13,12,4,2,1,0,0,0,0,0,0
14382,0,0,2,5,15,24,36,22,29,17,14,11,6,0,0,0,0
14383,0,0,1,6,19,24,31,34,23,1,0,0,0,0,0,0,0
14384,0,0,2,7,15,15,26,23,15,13,12,7,2,1,0,0,0
14374,0,0,2,7,16,21,25,17,17,10,10,2,1,0,0,0,0
14375,0,0,6,9,14,19,23,21,19,10,11,5,5,5,1,0,3
14376,0,0,2,5,14,19,37,23,13,11,6,6,3,1,1,0,0
14377,0,0,1,6,16,29,37,33,26,11,3,3,0,1,0,0,0
14378,0,0,2,3,9,13,12,13,14,9,9,8,1,0,0,0,0
14379,0,0,0,4,11,12,12,14,15,10,11,9,6,4,0,0,0
14380,0,0,0,8,16,28,22,16,11,6,10,8,2,7,1,0,1
14372,0,0,0,1,11,22,29,24,16,8,5,2,0,0,0,0,0
14373,0,0,0,3,8,21,27,25,12,11,4,5,1,1,0,0,1
14395,0,0,5,9,9,18,34,20,27,7,4,2,3,1,0,0,3
14396,0,0,3,10,18,19,31,28,19,12,6,6,3,1,0,1,0
14397,0,0,2,7,24,18,26,20,17,21,10,7,2,2,0,0,1
14391,0,0,1,6,4,4,4,2,0,3,0,0,0,0,0,0,0
14392,0,0,0,7,29,28,23,17,22,12,4,1,2,0,0,0,0
14393,0,0,1,4,12,19,25,28,24,21,11,6,5,5,0,0,3
14394,0,0,0,1,7,12,21,26,15,7,3,1,0,0,0,0,0
14385,0,0,1,16,15,21,15,17,11,8,1,0,0,0,0,0,0
14386,0,0,0,1,3,10,9,14,12,12,5,4,5,1,0,0,0
14387,0,0,0,3,6,12,9,13,14,9,9,2,3,0,1,0,1
14388,0,0,0,4,7,9,8,6,8,2,1,0,0,0,1,0,2
14389,0,0,3,15,19,14,19,22,9,10,7,4,1,0,1,0,1
14390,0,0,0,13,28,19,28,35,12,4,2,1,0,0,0,0,0
14409,0,0,1,3,9,8,12,12,17,7,1,0,0,0,0,0,0
14410,0,0,1,6,10,15,7,8,4,3,2,0,0,0,0,0,0
14411,0,0,1,10,18,30,46,30,23,17,8,4,2,0,0,0,1
14412,0,0,1,9,9,28,33,37,18,13,3,1,2,0,0,0,0
14413,8,3,4,5,19,23,19,13,11,6,6,2,1,1,0,0,0
14414,0,1,2,8,20,19,26,20,19,13,9,4,4,4,1,0,1
14415,0,0,12,14,29,28,14,20,22,14,8,6,1,2,1,0,0
14416,0,0,0,7,17,12,15,21,16,14,10,5,4,1,0,0,0
14417,0,0,2,18,24,22,26,13,7,6,4,0,0,0,0,0,0
14402,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
14403,0,0,1,8,12,28,23,22,8,3,6,2,1,0,0,0,2
14404,0,0,4,10,23,32,28,24,10,6,3,1,1,0,0,0,0
14405,0,1,5,11,18,24,29,25,15,9,6,3,1,1,0,0,1
14406,0,0,1,6,15,41,36,32,17,7,1,1,8,0,1,0,0
14407,0,0,3,10,15,34,29,28,15,17,5,6,5,1,2,2,0
14408,0,0,0,5,11,13,25,22,19,17,13,11,3,1,1,0,0
14398,0,0,3,12,17,20,17,16,6,5,3,2,1,0,1,0,0
14399,0,0,1,6,11,7,2,2,1,1,0,0,0,0,0,0,0
14400,0,0,3,18,34,27,28,20,8,8,4,1,0,0,0,0,0
14401,0,0,0,2,17,21,24,20,29,19,11,17,3,1,1,0,6
14432,0,0,9,19,28,27,33,39,32,21,11,18,8,7,5,0,0
14433,0,0,3,16,31,33,19,20,10,3,3,1,1,0,0,0,0
14434,22,2,3,3,9,29,20,29,18,19,11,7,6,1,1,0,0
14435,0,1,2,16,13,18,31,25,14,13,15,9,5,2,2,1,0
14436,0,0,2,9,11,21,25,22,19,15,8,7,3,2,1,0,4
14423,0,0,0,3,13,21,23,26,15,9,8,10,7,2,1,0,0
14424,0,0,2,3,14,18,15,18,16,11,8,5,0,0,0,0,0
14425,0,0,1,4,6,13,23,22,29,31,25,22,17,15,9,5,8
14426,0,0,3,11,18,17,34,18,15,4,6,8,5,7,4,2,0
14427,0,0,1,7,10,13,8,7,6,1,0,0,0,0,0,0,0
14428,0,0,1,1,4,6,4,3,2,1,0,0,0,0,0,0,1
14429,0,0,2,3,16,17,30,23,17,10,12,7,2,2,2,0,3
14430,0,0,2,7,23,23,29,31,21,8,9,0,0,0,0,0,0
14431,0,0,0,4,15,15,24,27,25,26,19,9,7,4,3,0,0
14418,0,0,1,5,7,7,10,4,2,1,0,0,0,0,0,0,0
14419,0,0,0,8,14,26,25,22,15,12,8,6,2,3,0,2,3
14420,0,0,1,3,4,17,17,30,25,20,11,13,3,3,2,0,0
14421,0,0,0,0,0,7,17,27,29,28,29,13,0,0,0,0,0
14422,0,0,1,2,5,2,5,1,0,1,0,1,2,2,0,0,0
14457,0,0,0,3,10,21,29,28,25,18,10,5,3,0,0,1,0
14458,0,0,1,3,8,14,22,32,22,14,14,6,2,1,3,0,1
14459,0,0,1,6,16,22,23,23,17,10,8,4,3,2,1,1,2
14450,0,0,2,9,17,9,8,5,2,0,0,0,0,0,0,0,0
14451,0,0,4,9,16,17,24,16,13,11,8,4,2,3,1,1,3
14452,0,0,0,13,10,17,18,15,12,7,11,0,0,0,0,0,1
14453,0,0,1,8,11,23,42,27,19,7,4,1,2,0,0,0,0
14454,0,0,3,10,22,21,27,28,22,21,6,5,2,1,0,0,0
14455,0,0,0,4,12,24,36,36,28,12,10,4,1,1,0,0,0
14456,0,0,1,1,5,7,17,18,10,6,6,0,0,0,0,0,0
14437,0,0,0,3,6,4,3,2,0,1,0,0,0,0,0,0,1
14438,0,0,1,6,8,10,6,4,2,0,0,0,0,0,0,0,0
14439,0,1,4,10,15,17,18,9,8,6,4,1,0,0,0,0,0
14440,0,0,1,8,15,27,35,35,27,19,9,4,5,1,0,1,0
14441,0,0,0,1,18,23,22,34,18,6,6,1,1,0,0,0,0
14442,0,0,2,14,24,25,26,13,13,9,3,0,0,0,0,0,0
14443,0,0,0,2,7,16,25,27,24,10,7,10,3,3,0,0,0
14444,0,0,2,6,16,29,33,32,25,11,7,4,3,1,0,0,1
14445,0,0,4,15,20,35,28,21,15,12,5,3,2,0,0,0,0
14446,0,0,6,17,32,30,26,31,8,5,3,1,2,0,0,0,0
14447,0,0,3,15,32,23,31,25,11,0,0,0,0,0,0,0,0
14448,0,0,0,6,24,32,28,27,22,9,4,4,2,1,0,0,0
14449,0,0,6,12,8,14,12,18,17,10,9,5,4,1,1,0,0
14469,0,0,0,8,12,12,17,12,14,8,6,2,7,0,0,0,0
14470,0,0,3,8,16,25,20,20,14,19,11,7,1,3,0,0,2
14471,0,0,0,7,16,20,29,32,27,23,12,4,3,2,1,0,1
14460,0,0,0,5,5,20,26,33,20,11,5,6,3,4,1,0,1
14461,0,0,2,13,23,28,32,20,9,5,4,1,1,1,0,0,0
14462,0,0,1,11,17,32,24,14,16,10,6,1,1,0,0,0,1
14463,0,0,5,10,25,39,32,26,11,5,0,1,1,0,0,0,0
14464,0,0,4,17,25,27,30,24,15,7,4,1,1,0,0,0,0
14465,0,0,0,3,10,17,34,30,27,18,14,7,4,5,2,0,2
14466,0,0,1,5,10,20,27,19,18,15,4,5,2,2,2,1,1
14467,0,0,2,15,25,36,24,19,14,6,2,1,0,0,0,0,0
14468,0,0,1,3,15,18,16,19,7,0,0,0,0,0,0,0,0
14487,0,0,4,17,19,22,22,17,12,11,5,3,2,1,0,1,0
14488,0,0,0,6,18,22,26,25,15,11,13,2,2,0,0,0,0
14489,0,0,1,7,11,18,15,28,10,11,2,4,3,2,1,0,3
14490,0,0,2,13,22,31,28,24,23,8,8,3,1,0,0,0,0
14491,1,0,1,1,7,7,17,24,23,23,32,28,27,15,9,5,0
14481,0,0,1,2,9,13,10,19,16,18,13,16,9,5,1,1,10
14482,0,0,1,5,27,26,38,22,15,14,7,3,2,0,0,0,1
14483,0,0,2,3,17,24,39,30,22,6,5,4,1,0,0,0,0
14484,0,0,8,11,7,9,5,8,8,4,3,1,0,0,0,0,0
14485,0,1,2,6,17,22,28,18,21,9,9,8,5,0,0,0,1
14486,0,0,0,7,18,21,25,23,27,12,8,6,3,1,0,0,0
14472,0,0,0,5,7,12,11,11,10,10,6,3,1,5,0,3,0
14473,0,0,3,7,7,8,4,2,2,1,0,1,0,0,0,0,2
14474,0,0,1,7,20,21,16,22,19,25,3,0,10,1,0,0,0
14475,0,0,2,8,15,19,22,14,9,6,6,1,0,1,0,0,1
14476,0,0,2,9,15,12,16,17,14,10,13,7,0,0,0,0,0
14477,0,0,2,8,17,28,19,25,18,11,8,6,3,1,0,0,1
14478,0,0,2,8,12,26,30,23,24,16,7,8,4,2,1,1,1
14479,0,0,0,4,15,26,33,33,13,6,6,2,0,1,0,0,0
14480,0,0,0,4,8,7,4,4,3,1,1,1,0,0,0,0,0
14505,0,0,0,3,7,12,8,9,4,4,2,1,1,1,0,0,0
14506,0,0,1,6,6,4,9,5,6,2,2,0,0,0,1,0,4
14507,0,0,1,6,11,16,22,17,13,5,2,1,0,0,0,0,0
14508,1,1,1,15,14,30,25,24,16,15,7,6,2,2,1,1,1
14499,0,0,2,8,8,13,15,13,5,2,1,0,0,0,0,0,0
14500,0,0,2,6,10,21,21,16,21,6,2,4,0,0,0,0,0
14501,0,0,0,4,13,23,31,27,15,1,0,0,0,0,0,0,0
14502,0,0,1,10,23,27,47,35,27,17,9,5,3,1,0,0,1
14503,0,0,1,8,18,42,38,43,43,45,25,19,12,10,0,0,0
14504,0,1,3,7,18,31,25,21,15,15,5,7,5,1,0,0,0
14492,0,2,0,5,9,12,17,22,25,18,15,13,10,10,7,0,2
14493,0,0,4,7,13,19,23,19,21,13,10,6,3,1,0,0,2
14494,0,0,1,4,12,18,31,29,16,11,8,3,1,1,0,0,0
14495,0,0,2,9,19,31,27,25,20,14,7,6,2,1,2,0,3
14496,0,1,6,20,33,19,15,7,7,3,0,1,0,0,0,0,0
14497,0,0,1,6,10,15,27,30,22,14,16,7,2,1,1,0,0
14498,0,0,3,19,29,37,23,20,22,13,5,0,0,0,0,0,0
14525,0,0,2,15,26,36,31,22,13,7,5,2,2,1,1,0,0
14526,0,0,0,4,9,13,15,14,11,5,10,2,3,3,2,1,0
14527,0,0,1,24,24,26,26,25,11,11,8,1,0,0,0,0,0
14521,0,0,1,13,19,19,14,15,2,2,0,0,0,0,0,0,0
14522,0,0,1,5,11,20,33,30,20,15,11,6,10,0,2,0,1
14523,0,0,2,11,21,28,29,28,17,9,4,1,1,0,0,0,0
14524,0,0,1,7,16,28,26,24,18,13,6,4,2,0,1,0,0
14509,0,0,0,3,15,17,23,10,5,2,0,0,0,0,0,0,0
14510,0,0,3,16,20,13,6,1,0,0,0,0,0,0,0,0,0
14511,0,0,4,10,13,19,21,15,13,10,9,5,1,1,0,0,1
14512,0,0,0,3,8,8,12,13,7,1,2,0,0,0,0,0,1
14513,0,0,0,4,16,19,23,27,22,29,15,9,7,4,3,0,0
14514,0,0,0,5,8,7,7,5,5,4,1,2,2,0,0,0,3
14515,0,0,3,12,18,21,17,11,7,4,1,0,0,0,0,0,0
14516,0,1,1,9,16,22,24,22,16,11,6,2,1,1,0,0,0
14517,0,0,2,8,19,24,22,29,23,16,9,3,0,0,0,0,0
14518,0,0,2,5,19,24,38,23,23,14,11,6,2,1,0,0,1
14519,0,0,1,8,15,29,34,32,14,12,7,7,3,1,0,0,1
14520,0,0,0,5,14,16,32,32,25,21,9,6,3,2,0,0,0
14532,0,0,0,1,2,5,16,12,9,9,6,6,4,4,2,1,0
14533,0,0,1,8,10,18,27,39,29,17,5,11,8,0,0,0,0
14534,0,0,1,7,15,17,20,16,15,9,4,4,2,1,0,0,1
14535,0,0,0,2,5,9,12,8,9,5,3,1,0,0,0,0,0
14531,0,0,2,11,29,35,32,30,22,8,3,1,0,0,0,0,0
14528,0,0,3,13,18,32,28,25,17,12,5,3,2,0,0,0,0
14529,0,0,4,21,27,33,23,18,10,4,4,1,1,0,0,0,0
14530,0,0,4,17,26,13,6,1,0,0,0,0,0,0,0,0,0
14544,0,0,0,3,10,10,7,7,3,1,0,0,0,1,0,0,0
14545,0,0,1,13,16,20,16,6,5,2,6,0,0,0,0,0,0
14546,0,0,3,4,11,25,25,36,31,13,4,7,2,0,1,0,0
14547,0,0,0,7,18,28,25,32,23,17,17,4,1,1,1,0,0
14541,0,0,0,4,7,19,24,21,17,15,8,5,0,2,2,0,1
14542,0,0,3,6,9,14,24,15,17,18,3,3,0,0,0,0,0
14543,0,0,2,2,15,16,22,21,22,15,10,6,1,0,0,0,0
14536,0,1,3,5,14,15,16,14,11,3,2,0,0,0,0,0,0
14537,0,0,2,5,8,11,8,4,2,2,2,1,2,0,0,0,1
14538,0,0,4,18,15,20,18,15,14,5,2,0,0,0,0,0,0
14539,0,0,5,10,16,33,27,20,24,8,6,4,2,1,0,1,3
14540,7,1,7,7,20,21,17,22,12,14,4,1,1,0,0,0,0
14565,0,0,3,6,22,17,28,21,11,5,3,1,0,1,0,0,0
14566,1,0,1,1,7,7,16,23,20,21,28,28,30,24,12,5,0
14561,0,0,1,5,4,14,23,25,25,34,25,23,18,11,8,4,9
14562,0,0,1,4,15,20,23,23,21,21,11,6,3,2,1,1,3
14563,0,0,3,19,31,33,20,11,10,4,1,1,1,0,0,0,0
14564,0,0,0,3,11,28,39,28,24,16,12,9,2,3,1,2,0
14548,0,0,0,3,7,17,31,26,31,28,32,28,16,11,6,3,4
14549,0,1,7,22,35,25,21,9,5,1,1,0,0,0,0,0,0
14550,0,0,2,17,36,35,31,11,4,1,1,1,0,1,0,0,0
14551,0,0,5,4,8,12,6,2,2,0,0,0,0,0,0,0,0
14552,0,0,0,3,3,5,4,2,1,0,1,0,0,0,0,0,0
14553,0,0,2,5,11,14,26,23,20,15,8,8,5,5,1,0,3
14554,0,0,2,8,14,17,19,26,23,10,7,2,3,3,0,0,0
14555,0,0,0,1,5,15,24,22,11,16,7,4,4,3,0,1,1
14556,0,0,2,12,8,11,8,2,3,3,2,0,0,0,0,0,0
14557,0,0,5,19,25,19,23,25,14,18,13,7,2,1,0,0,0
14558,0,0,0,2,11,21,18,30,18,12,7,4,3,1,1,1,1
14559,17,3,4,15,32,24,22,26,37,0,0,0,0,0,0,0,0
14560,0,0,2,6,22,24,33,20,21,15,7,8,3,1,0,0,0
14580,0,0,0,6,19,36,34,19,18,14,9,3,2,0,0,0,0
14576,0,0,0,2,6,7,6,7,5,2,0,1,0,0,0,0,0
14577,0,0,1,8,16,30,34,19,18,9,1,2,1,1,0,0,0
14578,0,0,3,14,27,30,28,27,19,12,6,4,0,0,0,0,0
14579,0,0,1,4,13,27,33,26,16,23,15,5,1,0,0,0,0
14567,0,0,0,7,7,10,10,14,10,6,0,0,0,0,0,0,0
14568,17,3,5,13,26,25,24,27,39,10,0,0,0,0,0,0,0
14569,0,1,2,3,9,10,6,8,3,1,1,1,0,0,0,0,0
14570,0,0,0,2,6,6,5,7,4,4,2,1,0,0,0,0,0
14571,0,0,0,4,13,30,31,26,9,8,4,3,0,0,0,0,0
14572,0,2,7,21,50,50,56,56,23,6,4,2,0,0,0,0,0
14573,0,0,4,14,18,35,34,24,14,10,3,0,2,0,0,0,0
14574,0,0,3,12,16,30,28,25,16,11,7,5,2,1,0,1,0
14575,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
14592,0,0,0,5,6,9,11,5,7,4,3,1,1,0,0,0,1
14593,0,0,0,4,5,10,9,7,6,5,4,1,1,1,0,0,1
14594,0,0,0,9,33,34,29,24,12,7,6,10,2,1,0,0,0
14595,0,0,4,3,16,25,27,21,15,10,11,5,2,1,0,0,0
14587,1,0,1,5,8,11,10,8,5,6,3,2,1,1,1,0,3
14588,1,0,0,3,11,14,8,17,11,2,0,0,0,0,0,0,1
14589,0,3,12,21,29,20,13,14,12,4,1,1,0,0,0,0,0
14590,0,0,1,1,8,6,9,7,7,3,1,0,0,0,1,0,0
14591,7,0,8,10,22,19,18,18,13,9,6,1,0,0,0,0,0
