,id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
2343,14336,0,0,2,10,22,30,34,30,22,14,9,6,4,2,1,0,0
2344,14337,0,0,1,5,12,21,26,25,20,14,9,6,3,1,0,0,1
2345,14338,0,0,2,11,22,28,28,22,14,7,3,1,0,0,0,0,0
2346,14339,0,0,1,7,17,25,28,26,19,11,6,4,2,0,0,0,0
2347,14340,0,0,1,6,14,22,26,25,19,13,8,5,2,1,0,0,0
2348,14341,0,0,1,6,13,21,25,23,18,12,8,5,3,2,1,0,1
2349,14328,0,0,1,4,9,11,10,8,5,2,1,0,0,0,0,0,0
2350,14329,0,0,2,8,17,24,26,22,16,10,5,3,2,1,0,0,0
2351,14330,0,0,2,7,16,23,26,23,17,11,6,4,2,1,0,0,1
2352,14331,0,0,1,8,18,25,29,26,19,12,6,3,1,0,0,0,0
2353,14332,0,0,1,4,8,13,15,15,15,11,7,3,0,0,0,0,0
2354,14323,0,0,2,7,16,24,28,26,20,12,7,4,2,0,0,0,0
2355,14324,0,0,0,4,12,21,27,26,21,14,9,6,3,1,0,0,1
2356,14325,0,0,1,6,17,26,30,26,19,11,7,4,2,1,0,0,0
2357,14326,0,0,1,7,17,23,24,20,15,10,6,4,2,1,0,0,1
2358,14327,0,0,2,10,21,27,28,22,15,8,3,1,0,0,0,0,0
2359,14351,1,0,3,9,17,22,24,20,14,7,3,0,0,0,0,0,0
2360,14352,0,0,1,6,14,22,26,23,18,12,7,5,3,1,1,0,1
2361,14353,1,0,4,13,24,30,30,24,16,8,3,1,0,0,0,0,0
2362,14354,1,0,3,8,15,19,19,16,11,6,3,0,0,0,0,0,0
2363,14355,0,0,0,1,6,11,18,23,26,24,21,16,8,4,2,1,3
2364,14345,0,0,0,1,6,13,18,18,15,11,7,4,3,2,1,0,1
2365,14346,0,0,2,11,21,26,26,20,14,8,5,3,1,1,0,0,0
2366,14347,0,0,1,6,14,22,24,21,16,11,7,5,3,2,1,0,2
2367,14348,0,0,0,3,6,9,10,9,6,3,2,1,1,1,0,0,1
2368,14349,0,0,2,10,21,27,26,20,13,7,3,2,0,0,0,0,0
2369,14350,0,0,1,7,17,25,29,26,19,11,6,4,2,0,0,0,0
2370,14342,0,0,1,7,18,25,29,25,18,11,6,3,1,0,0,0,0
2371,14343,0,0,1,7,18,25,28,25,18,11,6,3,1,0,0,0,0
2372,14344,0,0,1,4,13,22,27,26,21,14,8,5,3,1,0,0,0
2373,14370,0,0,0,1,5,7,8,8,6,4,2,2,1,1,0,0,1
2374,14371,1,0,2,7,15,23,27,26,22,14,9,5,3,1,0,0,0
2375,14367,0,0,1,4,9,10,9,6,4,1,1,0,0,0,0,0,0
2376,14368,0,0,2,8,17,23,24,20,15,9,5,3,1,1,0,0,0
2377,14369,1,0,3,9,19,26,28,25,19,12,7,3,1,0,0,0,0
2378,14356,1,0,0,2,8,13,19,24,26,26,23,19,13,8,5,2,5
2379,14357,0,0,0,3,7,8,8,7,5,3,1,1,1,0,0,0,1
2380,14358,0,0,2,11,21,26,26,21,14,8,4,1,0,0,0,0,0
2381,14359,0,0,0,4,12,19,25,25,21,15,10,6,3,1,0,0,1
2382,14360,0,0,2,8,17,23,24,21,15,9,5,3,2,1,0,0,0
2383,14361,0,0,1,6,14,20,23,21,17,11,7,4,3,1,1,0,1
2384,14362,0,0,2,8,17,23,25,22,17,10,6,3,1,0,0,0,1
2385,14363,0,0,2,7,16,22,24,21,16,10,6,4,2,1,0,0,1
2386,14364,0,0,1,7,15,20,21,19,15,11,7,5,3,2,1,0,1
2387,14365,0,0,2,10,22,26,23,18,12,7,3,2,1,0,0,0,0
2388,14366,0,0,2,8,14,13,9,5,2,0,0,0,0,0,0,0,0
2389,14381,1,0,2,6,13,19,23,22,17,11,5,2,1,0,0,0,0
2390,14382,1,0,2,6,14,22,27,26,22,14,9,5,3,1,0,0,0
2391,14383,0,0,1,7,18,24,27,24,18,11,6,4,1,0,0,0,0
2392,14384,0,0,2,8,18,23,23,19,13,8,5,3,2,1,0,0,1
2393,14374,0,0,1,5,11,12,10,6,3,0,0,0,0,0,0,0,0
2394,14375,0,0,2,10,22,30,33,29,22,14,8,6,4,2,1,0,0
2395,14376,0,0,1,8,19,28,30,25,17,10,5,3,1,0,0,0,0
2396,14377,0,0,1,8,18,24,27,24,17,10,6,3,1,0,0,0,0
2397,14378,0,0,0,4,11,19,25,25,21,14,10,6,4,2,1,0,1
2398,14379,0,0,0,-2,0,2,9,16,20,21,19,15,9,5,3,2,4
2399,14380,0,0,2,8,14,14,10,6,2,0,0,0,0,0,0,0,0
2400,14372,0,0,2,8,17,23,25,22,16,10,5,3,2,1,0,0,1
2401,14373,0,0,2,8,17,23,25,21,16,10,5,3,2,1,0,0,0
2402,14395,0,0,2,8,17,24,25,22,16,9,5,3,2,1,0,0,0
2403,14396,0,0,1,5,13,21,26,25,20,13,8,5,3,1,0,0,1
2404,14397,1,0,2,5,12,20,27,27,23,16,10,6,3,1,0,0,1
2405,14391,0,0,1,5,11,12,10,7,3,1,0,0,0,0,0,0,0
2406,14392,0,0,2,10,22,30,33,30,22,14,8,6,4,2,1,0,0
2407,14393,0,0,2,7,16,25,31,30,24,17,12,9,6,3,2,1,2
2408,14394,0,0,2,8,17,23,26,22,16,10,6,3,2,1,0,0,1
2409,14385,0,0,1,4,10,15,18,18,14,9,5,2,1,1,0,0,0
2410,14386,0,0,1,7,18,24,24,20,13,6,2,0,0,0,0,0,-1
2411,14387,0,0,3,13,23,26,23,17,11,7,4,2,1,0,0,0,0
2412,14388,0,0,0,3,6,8,9,8,5,3,2,1,1,1,0,0,1
2413,14389,0,0,1,6,14,21,24,22,17,12,7,4,3,1,1,0,1
2414,14390,0,0,1,8,18,25,27,24,18,11,6,3,1,0,0,0,0
2415,14409,0,0,2,6,9,11,12,10,7,3,1,0,0,0,0,0,0
2416,14410,0,0,0,1,3,6,8,8,7,5,4,3,2,1,1,0,1
2417,14411,0,0,1,7,16,23,26,24,18,11,7,4,2,1,0,0,0
2418,14412,0,0,2,10,20,26,27,22,15,8,4,2,1,0,0,0,0
2419,14413,0,0,1,4,12,20,27,26,22,15,9,6,3,1,0,0,1
2420,14414,0,0,2,8,18,24,24,20,14,9,5,3,2,1,0,0,1
2421,14415,1,0,3,10,21,28,29,25,19,11,6,2,1,0,0,0,-1
2422,14416,1,0,2,7,15,23,28,27,21,14,8,5,2,1,0,0,0
2423,14417,0,0,1,4,12,20,25,25,20,14,9,6,3,1,0,0,1
2424,14402,0,0,0,2,5,8,9,8,6,4,2,2,1,1,0,0,1
2425,14403,0,0,1,7,18,25,28,24,18,11,6,3,1,0,0,0,0
2426,14404,0,0,2,8,17,23,26,22,16,10,6,3,2,1,0,0,1
2427,14405,0,0,1,7,17,24,27,25,18,11,6,4,2,0,0,0,0
2428,14406,0,0,1,5,13,21,27,26,22,15,9,6,3,1,0,0,1
2429,14407,0,0,0,4,11,20,26,26,22,15,10,6,3,1,0,0,1
2430,14408,1,0,2,7,16,23,28,27,22,14,9,5,2,1,0,0,0
2431,14398,0,0,3,12,21,24,23,18,13,8,5,3,2,1,0,0,1
2432,14399,0,0,1,5,11,12,10,6,3,0,0,0,0,0,0,0,0
2433,14400,0,0,3,12,26,31,28,21,13,6,2,1,0,0,0,0,0
2434,14401,0,0,0,3,10,21,27,26,21,15,10,7,4,2,1,0,2
2435,14432,1,1,3,11,23,33,37,37,33,28,24,20,15,11,5,1,2
2436,14433,0,0,3,12,25,28,25,18,11,6,3,1,0,0,0,0,0
2437,14434,1,0,4,12,23,29,29,24,16,8,4,1,0,0,0,0,0
2438,14435,1,0,2,4,7,14,20,21,18,13,8,5,3,2,1,0,1
2439,14436,1,0,2,5,9,11,11,10,7,4,2,1,1,0,0,0,0
2440,14423,1,0,1,3,9,15,21,25,27,26,23,18,13,8,4,2,5
2441,14424,0,0,1,6,13,21,25,23,18,12,7,5,3,1,1,0,1
2442,14425,0,0,0,3,6,8,9,8,6,3,2,1,1,1,0,0,1
2443,14426,0,0,0,1,3,6,8,8,7,5,4,3,2,1,1,0,1
2444,14427,0,0,1,5,10,12,10,7,4,1,0,0,0,0,0,0,0
2445,14428,0,0,0,2,5,7,7,5,3,1,0,0,0,0,0,0,0
2446,14429,0,0,1,4,12,20,23,21,17,12,8,6,3,2,1,0,2
2447,14430,1,0,3,10,20,28,30,26,20,11,6,3,1,0,0,0,0
2448,14431,1,0,2,7,15,24,29,27,22,14,9,5,2,1,0,0,0
2449,14418,0,0,1,7,11,12,10,7,4,1,0,0,0,0,0,0,0
2450,14419,0,0,1,6,14,21,23,20,16,11,7,5,3,2,1,0,2
2451,14420,0,0,1,7,16,26,31,30,24,17,11,8,6,3,2,1,2
2452,14421,0,0,0,1,5,10,17,22,25,24,21,15,8,4,2,1,3
2453,14422,0,0,2,8,13,13,10,6,3,0,0,0,0,0,0,0,0
2454,14457,0,0,1,6,11,13,13,10,6,1,0,0,0,0,0,0,0
2455,14458,0,0,1,7,18,29,35,32,24,16,11,8,6,3,2,1,2
2456,14459,0,0,1,5,13,21,23,21,17,11,7,5,3,2,1,0,1
2457,14450,0,0,1,6,12,14,12,8,4,1,0,0,0,0,0,0,-1
2458,14451,0,0,2,7,15,22,26,23,17,11,7,4,2,1,0,0,1
2459,14452,0,0,1,5,13,21,27,26,20,14,9,6,3,1,0,0,1
2460,14453,0,0,1,5,13,22,27,26,20,13,8,5,3,1,0,0,0
2461,14454,0,0,2,7,17,27,32,31,24,17,11,8,5,3,1,1,1
2462,14455,0,0,1,6,14,22,27,25,20,13,8,5,3,1,0,0,0
2463,14456,1,0,3,7,12,14,15,12,8,3,1,0,0,0,0,0,0
2464,14437,0,0,1,4,8,9,8,5,3,1,0,0,0,0,0,0,0
2465,14438,0,0,1,6,11,13,11,7,3,0,0,0,0,0,0,0,0
2466,14439,0,0,1,4,8,10,10,8,5,2,1,0,0,0,0,0,0
2467,14440,0,0,1,7,16,24,27,25,19,12,7,4,2,0,0,0,0
2468,14441,0,0,0,4,11,20,26,26,21,14,9,6,3,1,0,0,1
2469,14442,0,0,1,8,18,25,28,24,18,11,6,3,1,0,0,0,0
2470,14443,0,0,1,4,13,21,27,26,20,13,8,5,3,1,0,0,0
2471,14444,0,0,0,4,12,23,29,27,20,14,9,6,3,2,1,0,1
2472,14445,0,0,2,9,20,27,28,23,16,9,5,2,0,0,0,0,0
2473,14446,0,0,3,12,25,29,25,18,11,6,3,1,0,0,0,0,0
2474,14447,0,0,3,11,22,27,27,21,13,7,3,1,0,0,0,0,0
2475,14448,0,0,1,6,17,27,30,26,18,11,6,4,2,1,0,0,0
2476,14449,0,0,1,4,8,13,15,15,14,11,7,3,0,0,0,0,0
2477,14469,0,0,2,9,17,20,18,14,10,5,3,1,1,0,0,0,0
2478,14470,0,0,0,3,10,20,28,28,23,16,10,7,3,1,0,0,1
2479,14471,0,0,0,3,10,20,27,26,22,15,10,6,4,2,1,0,1
2480,14460,0,0,2,10,23,31,32,25,16,8,4,2,0,0,0,0,0
2481,14461,0,0,3,12,22,26,24,19,13,7,4,2,1,1,0,0,0
2482,14462,0,0,0,3,10,20,26,26,22,15,10,7,4,2,1,0,1
2483,14463,0,0,2,9,18,25,27,23,16,9,5,3,1,0,0,0,0
2484,14464,0,0,2,9,19,26,28,23,16,9,4,2,1,0,0,0,0
2485,14465,0,0,0,3,11,22,29,28,22,15,10,7,4,2,1,0,2
2486,14466,0,0,1,5,13,21,24,21,17,12,8,5,3,2,1,0,2
2487,14467,0,0,1,7,17,25,29,25,19,11,6,4,2,0,0,0,0
2488,14468,1,0,3,8,13,14,13,9,5,2,0,0,0,0,0,0,0
2489,14487,0,0,3,13,23,25,22,17,11,6,4,2,1,1,0,0,0
2490,14488,0,0,1,8,16,21,22,19,14,9,6,4,2,1,1,0,1
2491,14489,0,0,0,4,11,19,25,25,21,15,10,7,3,1,1,0,1
2492,14490,0,0,2,8,16,22,24,21,16,10,6,4,2,1,0,0,1
2493,14491,0,0,0,0,4,9,14,19,22,22,20,16,10,6,3,2,4
2494,14481,0,0,0,-1,1,6,13,19,24,24,22,17,11,6,4,2,5
2495,14482,1,0,2,7,15,23,28,27,22,14,9,5,3,1,0,0,0
2496,14483,0,0,1,7,17,23,27,24,18,11,7,4,2,0,0,0,0
2497,14484,0,0,2,8,18,23,23,19,14,9,5,3,2,1,0,0,1
2498,14485,0,0,1,7,16,21,22,19,15,10,6,4,3,1,1,0,2
2499,14486,0,0,2,8,17,23,25,22,16,10,6,4,2,1,0,0,1
2500,14472,0,0,3,13,22,25,22,17,12,7,4,2,2,1,0,0,0
2501,14473,0,0,0,1,3,5,7,8,7,5,4,3,2,1,1,0,2
2502,14474,0,0,1,7,17,23,26,24,18,11,6,4,2,0,0,0,0
2503,14475,0,0,2,9,18,23,24,21,15,9,5,3,2,1,0,0,1
2504,14476,1,0,1,4,11,16,21,24,26,24,22,18,12,7,4,2,5
2505,14477,0,0,0,3,11,18,25,26,22,15,10,7,3,1,1,0,1
2506,14478,0,0,0,4,12,19,25,25,21,14,9,6,3,1,0,0,1
2507,14479,0,0,1,7,17,23,26,24,18,11,6,4,2,0,0,0,0
2508,14480,0,0,0,2,5,6,7,7,7,5,3,2,2,1,0,0,1
2509,14505,0,0,1,3,5,6,7,7,6,5,3,2,2,1,0,0,1
2510,14506,0,0,0,2,5,7,8,7,5,4,2,2,2,1,0,0,1
2511,14507,0,0,2,8,17,23,24,21,15,9,5,3,2,1,0,0,1
2512,14508,0,0,0,2,9,17,24,25,22,15,10,7,4,2,1,0,1
2513,14499,1,0,3,6,12,17,20,19,16,10,5,2,1,1,0,0,0
2514,14500,0,0,3,12,25,32,33,28,20,12,7,4,3,1,0,0,0
2515,14501,0,0,1,7,17,24,27,24,17,10,6,3,1,0,0,0,0
2516,14502,0,0,1,7,16,23,26,24,18,11,7,4,2,1,0,0,0
2517,14503,1,1,3,10,20,30,35,37,33,29,25,21,16,12,6,2,2
2518,14504,0,0,2,9,19,23,23,19,14,9,6,4,2,1,0,0,0
2519,14492,0,0,0,2,8,13,16,16,13,10,6,4,2,1,1,0,1
2520,14493,0,0,1,4,9,10,9,7,4,2,1,0,0,0,0,0,0
2521,14494,0,0,1,5,13,21,26,25,20,13,8,5,3,1,0,0,0
2522,14495,0,0,1,6,15,21,22,19,15,10,6,4,3,1,1,0,1
2523,14496,0,0,2,11,23,27,24,18,11,6,3,1,1,0,0,0,0
2524,14497,0,0,0,4,11,19,25,25,21,15,10,6,4,2,1,0,1
2525,14498,1,0,3,10,21,27,29,25,19,11,6,3,1,0,0,0,-1
2526,14525,1,0,3,9,17,21,22,19,14,7,3,0,0,0,0,0,0
2527,14526,1,0,3,8,15,20,21,18,14,8,3,1,1,0,0,0,0
2528,14527,1,0,3,9,20,26,29,26,20,12,7,3,1,0,0,0,0
2529,14521,0,0,2,11,21,26,26,20,14,7,4,2,0,0,0,0,0
2530,14522,0,0,0,3,12,22,28,26,21,14,9,6,4,2,1,0,1
2531,14523,0,0,2,11,21,25,24,19,13,8,5,3,1,1,0,0,0
2532,14524,0,0,1,6,17,26,29,25,18,11,7,4,2,1,0,0,0
2533,14509,0,0,2,6,10,12,12,10,6,3,0,0,-1,0,0,0,0
2534,14510,0,0,2,8,13,13,10,6,2,0,0,0,0,0,0,0,0
2535,14511,0,0,2,7,12,14,16,14,12,8,5,3,2,1,1,0,1
2536,14512,0,0,0,1,6,12,16,17,14,11,7,4,3,2,1,0,2
2537,14513,1,0,0,0,5,11,20,26,29,28,25,20,14,9,5,3,6
2538,14514,0,0,0,2,6,8,9,8,6,4,2,2,1,1,0,0,1
2539,14515,0,0,1,8,20,25,24,19,13,8,4,2,1,0,0,0,0
2540,14516,0,0,1,6,14,21,24,22,17,12,7,4,3,1,1,0,1
2541,14517,0,0,2,8,17,24,26,22,16,10,5,3,2,1,0,0,0
2542,14518,0,0,0,3,12,22,28,26,21,14,9,7,4,2,1,0,1
2543,14519,0,0,1,7,17,23,23,20,15,10,6,4,2,1,0,0,0
2544,14520,0,0,0,4,11,19,25,25,21,15,10,6,4,2,1,0,1
2545,14532,0,0,0,2,5,8,10,9,6,4,2,2,1,1,0,0,1
2546,14533,0,0,1,7,17,24,28,25,19,11,7,4,2,0,0,0,0
2547,14534,1,0,3,7,14,19,22,20,15,9,4,2,1,0,0,0,0
2548,14535,0,0,1,5,13,21,26,25,20,13,8,5,3,1,0,0,0
2549,14531,0,0,1,8,18,25,28,25,18,11,6,3,1,0,0,0,0
2550,14528,0,0,1,6,15,19,19,15,10,6,2,1,0,0,0,0,0
2551,14529,0,0,3,11,19,23,22,18,14,9,6,4,2,1,1,0,1
2552,14530,0,0,1,6,10,11,10,7,4,2,1,0,0,0,0,0,0
2553,14544,0,0,1,8,20,29,31,25,17,10,5,3,1,0,0,0,0
2554,14545,0,0,3,11,22,28,27,21,13,7,3,1,1,0,0,0,0
2555,14546,0,0,1,7,17,24,28,25,19,11,7,4,2,0,0,0,0
2556,14547,0,0,1,5,13,21,26,25,20,14,9,6,3,1,0,0,0
2557,14541,0,0,0,3,9,19,26,27,22,16,10,7,4,2,1,0,1
2558,14542,0,0,2,9,19,25,27,22,15,8,4,2,1,0,0,0,0
2559,14543,0,0,1,6,15,23,28,25,19,12,7,5,2,1,0,0,0
2560,14536,0,0,1,4,6,9,12,11,9,5,3,1,0,0,0,0,1
2561,14537,0,0,1,4,7,8,9,8,6,4,3,2,1,1,0,0,1
2562,14538,0,0,0,3,6,9,9,8,6,4,2,1,1,1,0,0,1
2563,14539,0,0,2,8,17,24,26,23,16,10,5,3,2,1,0,0,1
2564,14540,0,0,2,8,17,24,26,22,16,10,5,3,2,1,0,0,0
2565,14565,0,0,2,8,18,25,27,23,16,10,5,3,2,1,0,0,0
2566,14566,0,0,1,3,11,21,29,36,36,34,30,24,17,11,7,4,10
2567,14561,0,0,0,0,3,9,15,20,24,24,22,17,10,6,3,2,4
2568,14562,0,0,0,4,13,21,27,26,21,14,9,6,3,1,0,0,1
2569,14563,0,0,2,12,24,28,26,19,13,6,3,1,0,0,0,0,0
2570,14564,0,0,1,6,14,22,27,25,19,13,8,5,2,1,0,0,0
2571,14548,0,0,1,4,12,22,30,36,35,33,29,23,17,11,7,4,11
2572,14549,0,0,4,15,26,29,25,17,10,5,2,1,0,0,0,0,0
2573,14550,0,0,1,5,11,13,11,8,4,1,0,0,0,0,0,0,0
2574,14551,0,0,1,5,11,13,11,8,4,1,0,0,0,0,0,0,0
2575,14552,0,0,0,0,-1,0,3,4,4,3,2,2,1,1,0,0,1
2576,14553,0,0,2,10,22,31,34,30,22,14,8,6,4,2,1,0,0
2577,14554,0,0,1,5,12,20,25,24,19,13,8,5,3,2,1,0,2
2578,14555,0,0,0,3,10,19,26,26,21,15,10,7,4,2,1,0,1
2579,14556,0,0,2,8,18,25,26,22,16,9,5,3,1,1,0,0,0
2580,14557,0,0,2,7,17,27,32,30,24,17,11,8,5,3,2,1,1
2581,14558,0,0,1,6,15,22,24,21,16,11,7,5,3,1,1,0,1
2582,14559,1,0,3,10,21,28,31,27,20,11,6,3,1,0,0,0,-1
2583,14560,1,0,3,7,11,14,15,12,8,3,1,0,0,0,0,0,0
2584,14580,0,0,1,8,19,29,31,26,18,10,6,3,1,0,0,0,0
2585,14576,0,0,0,3,8,11,11,9,6,3,1,1,0,0,0,0,0
2586,14577,0,0,2,8,17,24,27,23,17,10,6,4,2,1,0,0,0
2587,14578,0,0,1,8,19,28,31,26,18,10,6,3,2,0,0,0,0
2588,14579,0,0,1,4,13,22,29,28,22,15,9,6,2,1,0,0,0
2589,14567,0,0,1,4,9,16,20,19,15,10,5,3,2,1,0,0,1
2590,14568,1,0,1,3,9,16,22,26,28,26,23,18,13,8,4,2,5
2591,14569,0,0,0,2,6,10,11,9,6,4,2,1,1,0,0,0,1
2592,14570,0,0,0,3,8,11,11,9,6,3,1,1,0,0,0,0,0
2593,14571,0,0,2,8,17,24,27,24,17,10,6,4,2,1,0,0,1
2594,14572,0,0,3,12,27,38,42,40,29,20,14,10,8,5,3,1,5
2595,14573,0,0,1,8,18,26,29,25,18,11,6,3,1,0,0,0,0
2596,14574,0,0,2,7,16,23,26,23,17,11,6,4,3,1,0,0,1
2597,14575,0,0,1,6,15,23,27,25,19,13,7,4,2,1,0,0,0
2598,14592,0,0,0,1,4,6,8,8,7,5,3,2,2,1,0,0,1
2599,14593,0,0,0,3,7,9,8,7,4,2,1,1,0,0,0,0,0
2600,14594,1,0,2,7,15,23,28,27,22,14,9,5,3,1,0,0,0
2601,14595,1,0,3,9,18,24,27,24,18,11,7,4,2,1,0,0,0
2602,14587,0,0,1,6,10,13,14,14,12,9,6,4,3,2,1,0,1
2603,14588,1,0,0,0,5,11,19,25,28,28,25,20,14,9,5,3,6
2604,14589,0,0,2,10,21,26,26,21,14,7,3,2,1,0,0,0,0
2605,14590,0,0,0,2,5,8,8,7,5,3,2,1,1,1,0,0,0
2606,14591,0,0,2,8,17,23,25,21,16,10,5,3,2,1,0,0,1
2607,14581,0,0,0,3,5,7,8,7,5,4,3,2,2,1,0,0,1
2608,14582,1,0,2,7,16,23,27,26,21,14,9,5,3,1,0,0,0
2609,14583,0,0,1,4,7,9,10,9,6,3,1,1,0,0,0,0,0
2610,14584,0,0,1,8,17,22,22,19,14,9,6,4,2,1,0,0,1
2611,14585,0,0,1,4,11,18,24,24,20,14,9,6,3,2,1,0,1
2612,14586,1,0,3,9,19,26,28,25,19,11,6,3,1,0,0,0,0
2613,14613,0,0,2,8,17,23,25,21,16,10,5,3,2,1,0,0,0
2614,14614,1,0,2,7,15,23,28,27,22,14,9,5,3,1,0,0,0
2615,14606,0,0,3,9,17,23,26,24,21,16,12,7,4,1,0,0,2
2616,14607,0,0,1,4,9,10,9,6,4,2,1,0,0,0,0,0,0
2617,14608,0,0,0,1,4,6,8,7,6,5,3,2,2,1,0,0,1
2618,14609,0,0,0,3,10,18,25,25,21,15,10,7,4,2,1,0,1
2619,14610,0,0,1,3,6,8,10,10,7,4,2,1,1,0,0,0,0
2620,14611,1,0,4,12,22,27,28,23,16,9,5,2,1,0,0,0,0
2621,14612,1,0,3,10,21,27,29,26,19,11,6,3,1,0,0,0,0
2622,14596,1,0,1,3,9,14,20,24,26,26,23,18,13,8,5,2,5
2623,14597,1,0,3,6,12,17,20,19,15,10,5,2,1,1,0,0,0
2624,14598,0,0,3,12,26,33,33,28,20,12,6,4,3,1,0,0,0
2625,14599,0,0,1,4,10,11,10,7,4,1,0,0,0,0,0,0,0
2626,14600,0,0,0,0,2,7,14,20,24,24,22,17,11,6,4,2,5
2627,14601,0,0,2,9,18,22,22,19,14,9,6,4,2,1,0,0,1
2628,14602,0,0,0,1,3,4,5,5,5,4,2,2,1,1,0,0,1
2629,14603,0,0,1,8,18,24,27,24,18,11,6,3,1,0,0,0,0
2630,14604,1,1,2,7,14,25,33,38,36,33,28,23,18,13,7,2,4
2631,14605,0,0,2,8,17,23,25,21,15,9,5,3,2,1,0,0,0
2632,14624,1,0,2,6,11,17,21,20,16,10,6,3,2,1,0,0,0
2633,14625,0,0,0,0,-1,0,2,3,4,3,2,2,1,1,0,0,1
2634,14626,0,0,0,3,10,18,25,25,21,15,10,7,4,2,1,0,1
2635,14627,0,0,2,7,17,24,26,24,19,13,8,5,1,1,0,0,1
2636,14628,0,0,3,8,17,22,23,21,17,10,5,2,0,0,0,0,0
2637,14629,1,0,2,5,10,15,17,15,10,5,2,1,0,0,0,0,0
2638,14621,0,0,1,4,12,20,26,26,21,14,9,6,3,1,0,0,1
2639,14622,0,0,1,7,17,24,27,24,18,11,6,4,1,0,0,0,0
2640,14623,0,0,1,4,7,8,9,7,6,3,2,2,1,1,0,0,1
2641,14615,0,0,1,7,15,22,25,22,17,11,7,4,2,1,1,0,1
2642,14616,0,0,1,6,15,22,26,24,19,12,7,4,2,1,0,0,0
2643,14617,0,0,1,7,18,25,27,24,18,11,6,3,1,0,0,0,0
2644,14618,0,0,0,5,13,20,23,21,16,12,8,5,3,2,1,0,2
2645,14619,0,0,0,3,9,18,25,26,22,16,10,7,4,2,1,0,1
2646,14620,0,0,3,11,22,27,26,20,13,7,3,1,0,0,0,0,0
2647,14640,1,0,2,7,15,23,28,26,22,14,9,5,2,1,0,0,0
2648,14641,0,0,0,0,4,10,17,22,26,25,22,16,9,5,3,1,4
2649,14637,0,0,2,10,18,22,22,18,14,10,7,4,3,2,1,0,1
2650,14638,0,0,0,2,5,8,9,8,6,4,2,2,1,1,0,0,1
2651,14639,0,0,0,3,11,22,28,27,21,15,10,7,4,2,1,0,2
2652,14630,0,0,3,11,19,21,18,13,8,4,1,0,0,0,0,0,0
2653,14631,0,0,0,3,10,18,25,26,22,16,10,7,4,2,1,0,1
2654,14632,0,0,0,4,12,20,25,25,20,14,9,6,3,1,0,0,0
2655,14633,0,0,2,10,20,26,27,21,14,8,4,2,1,0,0,0,0
2656,14634,0,0,1,7,17,24,27,24,18,11,6,4,2,0,0,0,0
2657,14635,0,0,1,9,20,26,25,19,13,8,4,2,1,0,0,0,0
2658,14636,0,0,2,8,13,13,10,6,3,0,0,0,0,0,0,0,0
2659,14649,0,0,1,4,8,11,12,10,6,3,0,0,0,0,0,0,0
2660,14650,0,0,0,0,2,5,8,9,8,6,4,3,2,1,1,0,2
2661,14651,0,0,2,8,17,23,24,20,14,9,6,4,2,1,1,0,1
2662,14652,0,0,1,6,14,22,26,25,19,13,8,5,3,1,0,0,0
2663,14653,0,0,2,8,17,24,26,23,17,11,6,4,2,1,0,0,1
2664,14645,0,0,1,8,20,29,30,25,17,10,5,3,1,0,0,0,0
2665,14646,0,0,0,3,10,19,25,25,21,15,10,7,4,2,1,0,1
2666,14647,0,0,2,9,19,26,27,22,15,9,4,2,1,0,0,0,0
2667,14648,1,0,3,9,19,26,30,26,20,12,7,3,1,0,0,0,0
2668,14642,0,0,2,10,20,25,24,19,14,8,5,3,2,1,0,0,0
2669,14643,0,0,0,2,5,9,10,9,6,4,2,1,1,0,0,0,1
2670,14644,1,0,3,10,21,27,30,26,19,11,6,3,1,0,0,0,-1
2671,14671,1,0,1,3,8,16,22,24,20,14,8,4,2,1,0,0,0
2672,14672,1,0,2,6,13,20,24,23,18,11,5,2,1,0,0,0,0
2673,14673,0,0,0,1,3,7,11,12,9,6,4,3,2,1,0,0,1
2674,14674,0,0,2,8,17,24,27,23,17,10,6,3,2,1,0,0,0
2675,14675,0,0,2,10,20,26,27,22,15,8,4,2,1,0,0,0,0
2676,14676,0,0,2,8,15,23,26,23,17,11,6,4,2,1,1,0,1
2677,14677,0,0,2,7,15,22,25,23,17,11,7,4,3,1,1,0,1
2678,14678,0,0,3,10,20,26,27,22,15,8,4,2,1,0,0,0,0
2679,14679,0,0,3,11,22,27,27,22,14,7,3,1,1,0,0,0,0
2680,14680,0,0,2,10,21,28,28,23,16,9,5,3,1,0,0,0,0
2681,14681,1,0,3,10,18,25,28,25,19,11,7,4,2,1,0,0,0
2682,14662,1,0,2,3,9,16,22,24,20,13,8,4,2,1,0,0,0
2683,14663,0,0,0,0,3,6,7,6,4,2,1,1,0,0,0,0,0
2684,14664,1,0,0,2,9,15,22,26,28,26,24,19,13,8,5,2,5
